payment_id,subscription_id,company_id,region,country,persona,plan,billing_cycle,status,payment_date,revenue_month,revenue,total_cost,operating_cost,profit,profit_margin,active_customer
PAY_00000488,SUB_0000044,CMP_000068,Asia-Pacific,India,Developer,Starter,Monthly,Active,2025-07-01,2025-07-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000489,SUB_0000044,CMP_000068,Asia-Pacific,India,Developer,Starter,Monthly,Active,2025-08-01,2025-08-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00000490,SUB_0000044,CMP_000068,Asia-Pacific,India,Developer,Starter,Monthly,Active,2025-09-01,2025-09-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000491,SUB_0000044,CMP_000068,Asia-Pacific,India,Developer,Starter,Monthly,Active,2025-10-01,2025-10-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000492,SUB_0000044,CMP_000068,Asia-Pacific,India,Developer,Starter,Monthly,Active,2025-11-01,2025-11-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000493,SUB_0000044,CMP_000068,Asia-Pacific,India,Developer,Starter,Monthly,Active,2025-12-01,2025-12-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000494,SUB_0000045,CMP_000069,Europe,Spain,Developer,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000495,SUB_0000045,CMP_000069,Europe,Spain,Developer,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000496,SUB_0000045,CMP_000069,Europe,Spain,Developer,Professional,Monthly,Active,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000497,SUB_0000045,CMP_000069,Europe,Spain,Developer,Professional,Monthly,Active,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000498,SUB_0000045,CMP_000069,Europe,Spain,Developer,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000499,SUB_0000045,CMP_000069,Europe,Spain,Developer,Professional,Monthly,Active,2025-06-01,2025-06-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00000500,SUB_0000045,CMP_000069,Europe,Spain,Developer,Professional,Monthly,Active,2025-07-01,2025-07-01,-199.00,55.97,50.00,-254.97,0.0000,1
PAY_00000501,SUB_0000045,CMP_000069,Europe,Spain,Developer,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000502,SUB_0000045,CMP_000069,Europe,Spain,Developer,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000503,SUB_0000045,CMP_000069,Europe,Spain,Developer,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000504,SUB_0000045,CMP_000069,Europe,Spain,Developer,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000505,SUB_0000045,CMP_000069,Europe,Spain,Developer,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000506,SUB_0000046,CMP_000070,Europe,France,Founder,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000507,SUB_0000046,CMP_000070,Europe,France,Founder,Professional,Monthly,Active,2025-02-01,2025-02-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00000508,SUB_0000046,CMP_000070,Europe,France,Founder,Professional,Monthly,Active,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000509,SUB_0000046,CMP_000070,Europe,France,Founder,Professional,Monthly,Active,2025-04-01,2025-04-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00000510,SUB_0000046,CMP_000070,Europe,France,Founder,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000511,SUB_0000046,CMP_000070,Europe,France,Founder,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000512,SUB_0000046,CMP_000070,Europe,France,Founder,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000513,SUB_0000046,CMP_000070,Europe,France,Founder,Professional,Monthly,Active,2025-08-01,2025-08-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00000514,SUB_0000046,CMP_000070,Europe,France,Founder,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000515,SUB_0000046,CMP_000070,Europe,France,Founder,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000516,SUB_0000046,CMP_000070,Europe,France,Founder,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000517,SUB_0000046,CMP_000070,Europe,France,Founder,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000518,SUB_0000047,CMP_000071,Europe,Spain,Founder,Starter,Monthly,Active,2025-01-01,2025-01-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000519,SUB_0000047,CMP_000071,Europe,Spain,Founder,Starter,Monthly,Active,2025-02-01,2025-02-01,-49.00,26.47,25.00,-75.47,0.0000,1
PAY_00000520,SUB_0000047,CMP_000071,Europe,Spain,Founder,Starter,Monthly,Active,2025-03-01,2025-03-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000521,SUB_0000047,CMP_000071,Europe,Spain,Founder,Starter,Monthly,Active,2025-04-01,2025-04-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000522,SUB_0000047,CMP_000071,Europe,Spain,Founder,Starter,Monthly,Active,2025-05-01,2025-05-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000523,SUB_0000047,CMP_000071,Europe,Spain,Founder,Starter,Monthly,Active,2025-06-01,2025-06-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00000524,SUB_0000047,CMP_000071,Europe,Spain,Founder,Starter,Monthly,Active,2025-07-01,2025-07-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000525,SUB_0000047,CMP_000071,Europe,Spain,Founder,Starter,Monthly,Active,2025-08-01,2025-08-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000526,SUB_0000047,CMP_000071,Europe,Spain,Founder,Starter,Monthly,Active,2025-09-01,2025-09-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000527,SUB_0000047,CMP_000071,Europe,Spain,Founder,Starter,Monthly,Active,2025-10-01,2025-10-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000528,SUB_0000047,CMP_000071,Europe,Spain,Founder,Starter,Monthly,Active,2025-11-01,2025-11-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000529,SUB_0000047,CMP_000071,Europe,Spain,Founder,Starter,Monthly,Active,2025-12-01,2025-12-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000530,SUB_0000048,CMP_000072,Europe,Spain,Product Manager,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000531,SUB_0000048,CMP_000072,Europe,Spain,Product Manager,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000532,SUB_0000048,CMP_000072,Europe,Spain,Product Manager,Professional,Monthly,Active,2025-03-01,2025-03-01,-199.00,55.97,50.00,-254.97,0.0000,1
PAY_00000533,SUB_0000048,CMP_000072,Europe,Spain,Product Manager,Professional,Monthly,Active,2025-04-01,2025-04-01,-199.00,55.97,50.00,-254.97,0.0000,1
PAY_00000534,SUB_0000048,CMP_000072,Europe,Spain,Product Manager,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000535,SUB_0000048,CMP_000072,Europe,Spain,Product Manager,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000536,SUB_0000048,CMP_000072,Europe,Spain,Product Manager,Professional,Monthly,Active,2025-07-01,2025-07-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00000537,SUB_0000048,CMP_000072,Europe,Spain,Product Manager,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000538,SUB_0000048,CMP_000072,Europe,Spain,Product Manager,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000539,SUB_0000048,CMP_000072,Europe,Spain,Product Manager,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000540,SUB_0000048,CMP_000072,Europe,Spain,Product Manager,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000541,SUB_0000048,CMP_000072,Europe,Spain,Product Manager,Professional,Monthly,Active,2025-12-01,2025-12-01,0.00,50.00,50.00,-50.00,0.0000,1
PAY_00000542,SUB_0000050,CMP_000076,North America,Mexico,Marketing Manager,Professional,Monthly,Cancelled,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,0
PAY_00000543,SUB_0000050,CMP_000076,North America,Mexico,Marketing Manager,Professional,Monthly,Cancelled,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,0
PAY_00000544,SUB_0000050,CMP_000076,North America,Mexico,Marketing Manager,Professional,Monthly,Cancelled,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,0
PAY_00000545,SUB_0000050,CMP_000076,North America,Mexico,Marketing Manager,Professional,Monthly,Cancelled,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,0
PAY_00000546,SUB_0000050,CMP_000076,North America,Mexico,Marketing Manager,Professional,Monthly,Cancelled,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,0
PAY_00000547,SUB_0000051,CMP_000077,North America,United States,Developer,Business,Monthly,Active,2025-01-01,2025-01-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000548,SUB_0000051,CMP_000077,North America,United States,Developer,Business,Monthly,Active,2025-02-01,2025-02-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000549,SUB_0000051,CMP_000077,North America,United States,Developer,Business,Monthly,Active,2025-03-01,2025-03-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000550,SUB_0000051,CMP_000077,North America,United States,Developer,Business,Monthly,Active,2025-04-01,2025-04-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000551,SUB_0000051,CMP_000077,North America,United States,Developer,Business,Monthly,Active,2025-05-01,2025-05-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000552,SUB_0000051,CMP_000077,North America,United States,Developer,Business,Monthly,Active,2025-06-01,2025-06-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000553,SUB_0000051,CMP_000077,North America,United States,Developer,Business,Monthly,Active,2025-07-01,2025-07-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000554,SUB_0000051,CMP_000077,North America,United States,Developer,Business,Monthly,Active,2025-08-01,2025-08-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000555,SUB_0000051,CMP_000077,North America,United States,Developer,Business,Monthly,Active,2025-09-01,2025-09-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000556,SUB_0000051,CMP_000077,North America,United States,Developer,Business,Monthly,Active,2025-10-01,2025-10-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000557,SUB_0000051,CMP_000077,North America,United States,Developer,Business,Monthly,Active,2025-11-01,2025-11-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000558,SUB_0000051,CMP_000077,North America,United States,Developer,Business,Monthly,Active,2025-12-01,2025-12-01,499.00,39.97,25.00,459.03,0.9199,1
PAY_00000559,SUB_0000052,CMP_000078,Africa,Nigeria,Data Analyst,Starter,Monthly,Active,2025-01-01,2025-01-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000560,SUB_0000052,CMP_000078,Africa,Nigeria,Data Analyst,Starter,Monthly,Active,2025-02-01,2025-02-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000561,SUB_0000052,CMP_000078,Africa,Nigeria,Data Analyst,Starter,Monthly,Active,2025-03-01,2025-03-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000562,SUB_0000052,CMP_000078,Africa,Nigeria,Data Analyst,Starter,Monthly,Active,2025-04-01,2025-04-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000563,SUB_0000052,CMP_000078,Africa,Nigeria,Data Analyst,Starter,Monthly,Active,2025-05-01,2025-05-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000564,SUB_0000052,CMP_000078,Africa,Nigeria,Data Analyst,Starter,Monthly,Active,2025-06-01,2025-06-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000565,SUB_0000052,CMP_000078,Africa,Nigeria,Data Analyst,Starter,Monthly,Active,2025-07-01,2025-07-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000566,SUB_0000052,CMP_000078,Africa,Nigeria,Data Analyst,Starter,Monthly,Active,2025-08-01,2025-08-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000567,SUB_0000052,CMP_000078,Africa,Nigeria,Data Analyst,Starter,Monthly,Active,2025-09-01,2025-09-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000568,SUB_0000052,CMP_000078,Africa,Nigeria,Data Analyst,Starter,Monthly,Active,2025-10-01,2025-10-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000569,SUB_0000052,CMP_000078,Africa,Nigeria,Data Analyst,Starter,Monthly,Active,2025-11-01,2025-11-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00000570,SUB_0000052,CMP_000078,Africa,Nigeria,Data Analyst,Starter,Monthly,Active,2025-12-01,2025-12-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000571,SUB_0000053,CMP_000079,Asia-Pacific,Japan,Developer,Starter,Monthly,Active,2025-01-01,2025-01-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000572,SUB_0000053,CMP_000079,Asia-Pacific,Japan,Developer,Starter,Monthly,Active,2025-02-01,2025-02-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000573,SUB_0000053,CMP_000079,Asia-Pacific,Japan,Developer,Starter,Monthly,Active,2025-03-01,2025-03-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000574,SUB_0000053,CMP_000079,Asia-Pacific,Japan,Developer,Starter,Monthly,Active,2025-04-01,2025-04-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000575,SUB_0000053,CMP_000079,Asia-Pacific,Japan,Developer,Starter,Monthly,Active,2025-05-01,2025-05-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000576,SUB_0000053,CMP_000079,Asia-Pacific,Japan,Developer,Starter,Monthly,Active,2025-06-01,2025-06-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00000577,SUB_0000053,CMP_000079,Asia-Pacific,Japan,Developer,Starter,Monthly,Active,2025-07-01,2025-07-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000578,SUB_0000053,CMP_000079,Asia-Pacific,Japan,Developer,Starter,Monthly,Active,2025-08-01,2025-08-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00000579,SUB_0000053,CMP_000079,Asia-Pacific,Japan,Developer,Starter,Monthly,Active,2025-09-01,2025-09-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000580,SUB_0000053,CMP_000079,Asia-Pacific,Japan,Developer,Starter,Monthly,Active,2025-10-01,2025-10-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000581,SUB_0000053,CMP_000079,Asia-Pacific,Japan,Developer,Starter,Monthly,Active,2025-11-01,2025-11-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000582,SUB_0000053,CMP_000079,Asia-Pacific,Japan,Developer,Starter,Monthly,Active,2025-12-01,2025-12-01,-49.00,26.47,25.00,-75.47,0.0000,1
PAY_00000583,SUB_0000054,CMP_000080,Africa,Kenya,Data Analyst,Enterprise,Monthly,Active,2025-01-01,2025-01-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000584,SUB_0000054,CMP_000080,Africa,Kenya,Data Analyst,Enterprise,Monthly,Active,2025-02-01,2025-02-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000585,SUB_0000054,CMP_000080,Africa,Kenya,Data Analyst,Enterprise,Monthly,Active,2025-03-01,2025-03-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000586,SUB_0000054,CMP_000080,Africa,Kenya,Data Analyst,Enterprise,Monthly,Active,2025-04-01,2025-04-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000587,SUB_0000054,CMP_000080,Africa,Kenya,Data Analyst,Enterprise,Monthly,Active,2025-05-01,2025-05-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000588,SUB_0000054,CMP_000080,Africa,Kenya,Data Analyst,Enterprise,Monthly,Active,2025-06-01,2025-06-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000589,SUB_0000054,CMP_000080,Africa,Kenya,Data Analyst,Enterprise,Monthly,Active,2025-07-01,2025-07-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000590,SUB_0000054,CMP_000080,Africa,Kenya,Data Analyst,Enterprise,Monthly,Active,2025-08-01,2025-08-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000591,SUB_0000054,CMP_000080,Africa,Kenya,Data Analyst,Enterprise,Monthly,Active,2025-09-01,2025-09-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000592,SUB_0000054,CMP_000080,Africa,Kenya,Data Analyst,Enterprise,Monthly,Active,2025-10-01,2025-10-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000593,SUB_0000054,CMP_000080,Africa,Kenya,Data Analyst,Enterprise,Monthly,Active,2025-11-01,2025-11-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000594,SUB_0000054,CMP_000080,Africa,Kenya,Data Analyst,Enterprise,Monthly,Active,2025-12-01,2025-12-01,1500.00,195.00,150.00,1305.00,0.8700,1
PAY_00000595,SUB_0000055,CMP_000081,North America,Mexico,Marketing Manager,Starter,Monthly,Active,2025-01-01,2025-01-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000596,SUB_0000055,CMP_000081,North America,Mexico,Marketing Manager,Starter,Monthly,Active,2025-02-01,2025-02-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000597,SUB_0000055,CMP_000081,North America,Mexico,Marketing Manager,Starter,Monthly,Active,2025-03-01,2025-03-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000598,SUB_0000055,CMP_000081,North America,Mexico,Marketing Manager,Starter,Monthly,Active,2025-04-01,2025-04-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000599,SUB_0000055,CMP_000081,North America,Mexico,Marketing Manager,Starter,Monthly,Active,2025-05-01,2025-05-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000600,SUB_0000055,CMP_000081,North America,Mexico,Marketing Manager,Starter,Monthly,Active,2025-06-01,2025-06-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000601,SUB_0000055,CMP_000081,North America,Mexico,Marketing Manager,Starter,Monthly,Active,2025-07-01,2025-07-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000602,SUB_0000055,CMP_000081,North America,Mexico,Marketing Manager,Starter,Monthly,Active,2025-08-01,2025-08-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000603,SUB_0000055,CMP_000081,North America,Mexico,Marketing Manager,Starter,Monthly,Active,2025-09-01,2025-09-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000604,SUB_0000055,CMP_000081,North America,Mexico,Marketing Manager,Starter,Monthly,Active,2025-10-01,2025-10-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000605,SUB_0000055,CMP_000081,North America,Mexico,Marketing Manager,Starter,Monthly,Active,2025-11-01,2025-11-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000606,SUB_0000055,CMP_000081,North America,Mexico,Marketing Manager,Starter,Monthly,Active,2025-12-01,2025-12-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000607,SUB_0000056,CMP_000084,Latin America,Argentina,Operations Manager,Starter,Monthly,Active,2025-01-01,2025-01-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000608,SUB_0000056,CMP_000084,Latin America,Argentina,Operations Manager,Starter,Monthly,Active,2025-02-01,2025-02-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000609,SUB_0000056,CMP_000084,Latin America,Argentina,Operations Manager,Starter,Monthly,Active,2025-03-01,2025-03-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000610,SUB_0000056,CMP_000084,Latin America,Argentina,Operations Manager,Starter,Monthly,Active,2025-04-01,2025-04-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000611,SUB_0000056,CMP_000084,Latin America,Argentina,Operations Manager,Starter,Monthly,Active,2025-05-01,2025-05-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000612,SUB_0000056,CMP_000084,Latin America,Argentina,Operations Manager,Starter,Monthly,Active,2025-06-01,2025-06-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000613,SUB_0000056,CMP_000084,Latin America,Argentina,Operations Manager,Starter,Monthly,Active,2025-07-01,2025-07-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000614,SUB_0000056,CMP_000084,Latin America,Argentina,Operations Manager,Starter,Monthly,Active,2025-08-01,2025-08-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000615,SUB_0000056,CMP_000084,Latin America,Argentina,Operations Manager,Starter,Monthly,Active,2025-09-01,2025-09-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000616,SUB_0000056,CMP_000084,Latin America,Argentina,Operations Manager,Starter,Monthly,Active,2025-10-01,2025-10-01,0.00,25.00,25.00,-25.00,0.0000,1
PAY_00000617,SUB_0000056,CMP_000084,Latin America,Argentina,Operations Manager,Starter,Monthly,Active,2025-11-01,2025-11-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000618,SUB_0000056,CMP_000084,Latin America,Argentina,Operations Manager,Starter,Monthly,Active,2025-12-01,2025-12-01,49.00,26.47,25.00,22.53,0.4598,1
PAY_00000619,SUB_0000058,CMP_000086,Asia-Pacific,Singapore,Product Manager,Professional,Monthly,Active,2025-01-01,2025-01-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000620,SUB_0000058,CMP_000086,Asia-Pacific,Singapore,Product Manager,Professional,Monthly,Active,2025-02-01,2025-02-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000621,SUB_0000058,CMP_000086,Asia-Pacific,Singapore,Product Manager,Professional,Monthly,Active,2025-03-01,2025-03-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000622,SUB_0000058,CMP_000086,Asia-Pacific,Singapore,Product Manager,Professional,Monthly,Active,2025-04-01,2025-04-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000623,SUB_0000058,CMP_000086,Asia-Pacific,Singapore,Product Manager,Professional,Monthly,Active,2025-05-01,2025-05-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000624,SUB_0000058,CMP_000086,Asia-Pacific,Singapore,Product Manager,Professional,Monthly,Active,2025-06-01,2025-06-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000625,SUB_0000058,CMP_000086,Asia-Pacific,Singapore,Product Manager,Professional,Monthly,Active,2025-07-01,2025-07-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000626,SUB_0000058,CMP_000086,Asia-Pacific,Singapore,Product Manager,Professional,Monthly,Active,2025-08-01,2025-08-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000627,SUB_0000058,CMP_000086,Asia-Pacific,Singapore,Product Manager,Professional,Monthly,Active,2025-09-01,2025-09-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000628,SUB_0000058,CMP_000086,Asia-Pacific,Singapore,Product Manager,Professional,Monthly,Active,2025-10-01,2025-10-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000629,SUB_0000058,CMP_000086,Asia-Pacific,Singapore,Product Manager,Professional,Monthly,Active,2025-11-01,2025-11-01,199.00,55.97,50.00,143.03,0.7187,1
PAY_00000630,SUB_0000058,CMP_000086,Asia-Pacific,Singapore,Product Manager,Professional,Monthly,Active,2025-12-01,2025-12-01,199.00,55.97,50.00,143.03,0.7187,1
